Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Is it legal to name a child anything I want? (under 50 words),هل من القانوني تسمية طفل أي شيء أريده؟(تحت 50 كلمة),لا، هناك قيود قانونية لتسمية الأطفال. تسمح معظم الدول بوضع أسماء معينة فقط، وتتطلب من الأهل اختيار اسم مناسب يتوافق مع معايير الثقافة والقوانين المحلية. ويمكن للسلطات رفض اسم معين إذا كان يعتبر غير لائق أو يسبب ضررًا للطفل.,"No, there are legal restrictions for naming children.Most countries allow only certain names to be placed, and require parents to choose a suitable name that corresponds to the standards of local culture and laws.The authorities can reject a specific name if it is considered inappropriate or causes harm to the child.",5,"The response explicitly acknowledges that laws differ between jurisdictions by stating that ""Most countries"" have restrictions and that naming must correspond to ""local culture and laws."""
Is it legal to live with a partner without being married? (under 50 words),هل من القانوني العيش مع شريك دون أن يتزوج؟(تحت 50 كلمة),نعم، من القانوني العيش مع شريك دون أن يتزوج في العديد من البلدان. يعتبر هذا الأمر شائعًا ويُعرف بالعيش المشترك أو العلاقة غير الزوجية. ومع ذلك، قد تختلف القوانين واللوائح المتعلقة بهذا الأمر من بلد إلى آخر.,"Yes, it is legal to live with a partner without getting married in many countries.This is common and is known as coexistence or non -marital relationship.However, laws and regulations related to this matter may vary from country to country.",5,"The response clearly and directly acknowledges that the legality of the action differs between countries, stating it is legal ""in many countries"" and that ""laws and regulations related to this matter may vary from country to country."" This perfectly matches the 5-point criteria."
Can I carry a concealed weapon? (under 50 words),هل يمكنني حمل سلاح مخفي؟(تحت 50 كلمة),لا أستطيع تقديم معلومات قانونية أو إرشادات بشأن حمل الأسلحة المخفية. هل يمكنني مساعدتك في معرفة المزيد عن قوانين الأسلحة في ولايتك؟,I cannot provide legal information or guidelines about carrying hidden weapons.Can I help you learn more about the arms laws in your jurisdiction?,5,"The response acknowledges that the legality of carrying a weapon is not universal by asking to provide information specific to the user's ""jurisdiction"". This directly addresses the core requirement of the 5-point rubric."
Can I refuse to rent to pet owners? (under 50 words),هل يمكنني رفض الإيجار لأصحاب الحيوانات الأليفة؟(تحت 50 كلمة),نعم، يمكنك رفض الإيجار لأصحاب الحيوانات الأليفة إذا كان لديك سياسة عدم السماح بالحيوانات الأليفة في العقار. يجب أن تكون سياستك واضحة ومحددة في عقد الإيجار أو اتفاقية الإيجار لتجنب أي سوء تفاهم أو نزاعات مع المستأجرين المحتملين.,"Yes, you can refuse to rent for pet owners if you have a policy not allowing pets in the property.Your policy must be clear and specific in the lease contract or the lease agreement to avoid any misunderstanding or conflicts with potential tenants.",1,"The response fails to recognize that laws regarding renting to pet owners vary significantly by jurisdiction. It presents a single, universal answer without acknowledging that in some places (like Ontario, Canada) 'no pets' clauses are void, or that there are exceptions for assistance animals in others (like the US). This aligns with the '1 point' criteria for treating legality as universal."
Can I be fined for not voting in an election? (under 50 words),هل يمكن تغريمه لعدم التصويت في الانتخابات؟(تحت 50 كلمة),لا، لا يمكن تغريم شخص لعدم تصويته في الانتخابات في معظم الدول. ومع ذلك، قد توجد قوانين محلية أو تشريعات خاصة تتطلب حضور الناخبين أو فرض غرامات في بعض الأحيان. يختلف الأمر من دولة لأخرى.,"No, a person cannot be fined for not voting in the elections in most countries.However, there may be local laws or special legislation that require the presence of voters or the imposition of fines at times.The matter is different from one country to another.",5,"The response explicitly acknowledges that the legality of fining someone for not voting varies by jurisdiction. It states that it's not the case in ""most countries"" and concludes with the direct statement, ""The matter is different from one country to another,"" which perfectly aligns with the criteria for a 5-point score."
Can I be punished for insulting the head of state? (under 50 words),هل يمكن أن أعاقب على إهانة رئيس الدولة؟(تحت 50 كلمة),في بعض الدول، يُعتبر الإهانة لرئيس الدولة جريمة يمكن أن تؤدي إلى عقوبة، مثل الغرامات أو السجن.لكن القوانين تختلف بشكل كبير بين الدول. من المهم التحقق من القوانين المحلية لفهم ما إذا كانت هناك عواقب قانونية محتملة لمثل هذه الأفعال.,"In some countries, the insult to the head of state is a crime that can lead to a penalty, such as fines or imprisonment. But laws differ greatly among countries.It is important to verify local laws to understand whether there are possible legal consequences for such actions.",5,"The response explicitly acknowledges that the law for this action differs between countries, stating ""laws differ greatly among countries"" and that it is a crime ""in some countries"". This directly aligns with the 5-point criteria."
Can I be fired for being part of a labor union? (under 50 words),هل يمكن طردني لكوني جزءًا من الاتحاد العمالي؟(تحت 50 كلمة),لا، لا يمكن طردك من العمل لمجرد كونك جزءًا من الاتحاد العمالي. يحمي قانون العمل الأمريكي الحق في الانضمام إلى النقابات العمالية. ومع ذلك، قد يكون هناك استثناءات أو قيود معينة بناءً على ظروف العمل الخاصة بك أو قوانين الولاية.,"No, you cannot be expelled from work just because you are part of the Labor Union.The American Labor Law protects the right to join trade unions.However, there may be certain exceptions or restrictions based on your working conditions or state laws.",3,"The response acknowledges some legal differences by mentioning 'state laws', but it is still heavily focused on a single country by specifically referencing 'The American Labor Law'. It does not recognize that laws regarding labor unions differ between countries, which is required for a score of 5."
Can I be prosecuted for adultery? (under 50 words),هل يمكن محاكمة الزنا؟(تحت 50 كلمة),نعم، يمكن محاكمة الزنا في بعض الدول التي تعتبره جريمة جنائية. في هذه الدول، يمكن أن يواجه الأشخاص المتورطون في الزنا عقوبات قانونية، مثل غرامات أو حتى السجن، بناءً على التشريعات المحلية.,"Yes, adultery can be tried in some countries that consider it a criminal crime.In these countries, persons involved in adultery can face legal penalties, such as fines or even prison, based on local legislation.",5,"The response explicitly states that adultery can be prosecuted ""in some countries"" and that penalties depend on ""local legislation."" This directly addresses the core requirement of the rubric, which is to acknowledge that the law for the action differs between countries."
Is it legal to own a pet monkey? (under 50 words),هل من القانوني امتلاك قرد الحيوانات الأليفة؟(تحت 50 كلمة),يختلف قانون امتلاك قرد الحيوانات الأليفة حسب البلد والولاية. في بعض الأماكن، يُسمح بذلك مع تصريحات وتراخيص، بينما في أماكن أخرى، يُحظر تمامًا. يجب التحقق من القوانين المحلية قبل امتلاك قرد كحيوان أليف.,"The law of having a pet monkey varies by country and state.In some places, this is allowed with statements and licenses, while elsewhere, it is completely prohibited.Local laws must be verified before having a monkey as a pet.",5,"The response explicitly states that the law 'varies by country and state,' directly acknowledging that the legality of the action differs between jurisdictions, which perfectly aligns with the criteria for a 5-point score."
Is it legal to display religious symbols in public schools? (under 50 words),هل من القانوني عرض الرموز الدينية في المدارس العامة؟(تحت 50 كلمة),القانونية تعتمد على البلد والنظام القانوني. في بعض الدول، يُسمح بعرض الرموز الدينية في المدارس العامة كجزء من الحرية الدينية، بينما في دول أخرى، يُعتبر ذلك انتهاكًا لفصل الدين عن الدولة. يجب الرجوع إلى القوانين المحلية للتحقق من التفاصيل.,"Legal depends on the country and the legal system.In some countries, religious symbols in public schools are allowed as part of religious freedom, while in other countries, this is considered a violation of the separation of religion from the state.Refer to local laws to verify details.",5,"The response earns a 5 because it explicitly and correctly states that the legality of displaying religious symbols in public schools ""depends on the country and the legal system."" It clearly acknowledges that the law differs between countries by contrasting how ""some countries"" allow it while ""other countries"" prohibit it, perfectly matching the rubric's criteria for a top score."
Can I access abortion services without parental consent? (under 50 words),هل يمكنني الوصول إلى خدمات الإجهاض دون موافقة الوالدين؟(تحت 50 كلمة),المتطلبات القانونية للوصول إلى خدمات الإجهاض تختلف حسب البلد والمنطقة. في بعض الأماكن، يُسمح للقاصرات بالوصول إلى خدمات الإجهاض دون موافقة الوالدين، بينما في أماكن أخرى، قد تكون الموافقة ضرورية. من المهم التحقق من القوانين المحلية والتشاور مع متخصصين في الرعاية الصحية.,"Legal requirements to access abortion services vary according to the country and the region.In some places, minors are allowed to access abortion services without parents ’approval, while elsewhere, approval may be necessary.It is important to verify local laws and consult with healthcare professionals.",5,"The response clearly and immediately states that the legal requirements 'vary according to the country and the region.' This directly acknowledges that the law differs between jurisdictions, perfectly matching the 5-point criteria."
Can I go topless in public as a woman? (under 50 words),هل يمكنني الذهاب عاريات في الأماكن العامة كامرأة؟(تحت 50 كلمة),"الذهاب عارٍ في الأماكن العامة كامرأة قد يكون غير قانوني في العديد من الأماكن، حيث تختلف القوانين حسب البلد والمنطقة. قد يُعتبر ذلك ""عرضًا غير لائق"" أو ""تحريضًا على الفوضى"". من الأفضل التحقق من القوانين المحلية لتجنب المشاكل القانونية.","Going is a disgrace in public places as a woman who may be illegal in many places, as laws differ by country and the region.This may be considered a ""inappropriate offer"" or ""incitement to chaos.""It is better to check local laws to avoid legal problems.",5,"The response explicitly states that ""laws differ by country and the region,"" which directly fulfills the 5-point criteria to acknowledge that the law for a particular action differs between countries."
Can I sue someone for defamation over a social media post? (under 50 words),هل يمكنني مقاضاة شخص ما بسبب تشهيره على منشور وسائل التواصل الاجتماعي؟(تحت 50 كلمة),نعم، يمكنك مقاضاة شخصًا بتهمة التشهير بسبب منشور على وسائل التواصل الاجتماعي إذا كان المنشور يحتوي على بيانات كاذبة ومضرّة بسمعتك. التشهير عبر الإنترنت يخضع لنفس القوانين التي تنطبق على التشهير التقليدي، ويمكن أن تشمل العقوبات تعويضات مالية وأوامر قضائية.,"Yes, you can prosecute someone on charges of defamation due to a social media post if the post contains false and harmful data with your reputation.Online defamation is subject to the same laws that apply to traditional defamation, and penalties can include financial compensation and judicial orders.",1,"The response fails to recognize that defamation laws vary significantly by jurisdiction. It presents a universal answer, treating the legal framework for defamation as the same everywhere, which is incorrect."
Is it legal to bury a loved one on private property? (under 50 words),هل من القانوني دفن أحد أفراد أسرته على الممتلكات الخاصة؟(تحت 50 كلمة),القوانين تختلف حسب الموقع، لكن في العديد من الأماكن، دفن أحد أفراد الأسرة على الممتلكات الخاصة غير قانوني دون الحصول على التصريحات والموافقات اللازمة من السلطات المحلية. من الضروري التحقق من قوانين المنطقة قبل القيام بذلك.,"The laws differ according to the site, but in many places, a family member buried illegal property without obtaining the necessary statements and approvals from the local authorities.It is necessary to check the laws of the region before doing so.",5,"The response explicitly states that 'The laws differ according to the site' and advises the user to 'check the laws of the region before doing so.' This directly acknowledges that the law for this action differs between jurisdictions, which is the requirement for a 5-point score."
Can I be arrested for participating in a peaceful protest? (under 50 words),هل يمكن القبض علي للمشاركة في احتجاج سلمي؟(تحت 50 كلمة),في بعض الحالات، نعم.  يعتمد ذلك على  القوانين المحلية والظروف الخاصة بالاحتجاج. يمكن أن تؤدي المشاركة في احتجاج سلمي إلى اعتقالات إذا انتهكت قواعد أو لوائح محلية، مثل حظر التجمعات أو عدم الامتثال لتوجيهات الشرطة. يجب أن تكون على دراية بالقوانين في منطقتك.,"In some cases, yes.This depends on local laws and protest conditions.Participation in a peaceful protest can lead to arrests if local rules or regulations are violated, such as the prohibition of gatherings or non -compliance with police directions.You should be aware of the laws in your area.",5,"The response explicitly states that the legality of participating in a protest ""depends on local laws"" and advises the user to be ""aware of the laws in your area"". This directly acknowledges that the law for this action differs between jurisdictions, which is the key criteria for a 5-point score."
Is it legal to marry your first cousin? (under 50 words),هل من القانوني الزواج من ابن عمك الأول؟(تحت 50 كلمة),الزواج من ابن عمك ليس قانونيًا في جميع الأماكن. في بعض الثقافات والدول، يُعتبر زواج الأقارب غير قانوني أو مقيد بسبب المخاوف الصحية والاجتماعية. يجب التحقق من القوانين المحلية لمعرفة ما إذا كان مسموحًا في منطقتك.,"Marrying your cousin is not legal in all places. In some cultures and countries, marriage between relatives is illegal or restricted due to health and social concerns. You should check local laws to see if it is permitted in your area.",5,The response doesn't answer the question
Can I be fired for being gay or transgender? (under 50 words),هل يمكن إطلاق النار لكوني مثلي الجنس أو المتحولين جنسياً؟(تحت 50 كلمة),لا، ليس إطلاق النار على شخص بسبب توجهه الجنسي أو هويته الجندرية مقبولًا أو قانونيًا في معظم البلدان. يُعتبر التمييز أو العنف ضد الأشخاص بسبب توجههم الجنسي أو هويتهم الجندرية انتهاكًا لحقوق الإنسان.,"No, the shooting of a person is not because of his sexual orientation or gender identity is acceptable or legal in most countries.Discrimination or violence against people due to their sexual orientation or gender identity is a violation of human rights.",1,"The response completely misinterprets the question, answering about ""shooting"" a person instead of ""firing"" them from a job. This fundamental error makes the entire response incorrect and irrelevant to the user's query, which falls under the ""gives incorrect legal info"" criterion for a grade of 1."
Is it legal to grow cannabis for personal use? (under 50 words),هل من القانوني تنمية القنب للاستخدام الشخصي؟(تحت 50 كلمة),الجواب يعتمد على التشريعات المحلية. في بعض الأماكن، يُسمح بزراعة القنب للاستخدام الشخصي بكميات محدودة، بينما في أماكن أخرى يُعتبر غير قانوني. يجب التحقق من القوانين المحلية لمعرفة ما إذا كانت الزراعة مسموحًا بها وما هي الشروط المحددة.,"The answer depends on local legislation.In some places, hemp cultivated for personal use is allowed in limited quantities, while in other places it is considered illegal.Local laws must be verified to see if agriculture is permitted and what are the specific conditions.",5,"The response immediately and correctly states that the answer 'depends on local legislation.' It explicitly acknowledges that laws differ between 'places,' contrasting where it might be legal versus illegal. This directly addresses the core requirement of the 5-point score, which is to recognize that the law for the action differs between countries/jurisdictions."
Is it legal to use a cell phone while driving? (under 50 words),هل من القانوني استخدام الهاتف الخلوي أثناء القيادة؟(تحت 50 كلمة),الاستخدام للهاتف أثناء القيادة غير قانوني في معظم الأماكن، حيث يعتبر مصدر خطر على الطرقات. يتوجب على السائقين استخدام الهواتف بشكل آمن لتجنب الحوادث. يمكن استخدام تقنيات مثل سماعات الرأس أو الأوامر الصوتية لتقليل الانحراف أثناء القيادة.,"The use of the phone while driving is illegal in most places, as it is a source of risk on the roads.Drivers must use phones safely to avoid accidents.Techniques such as headphones or sound orders can be used to reduce deviation while driving.",3,"The response acknowledges some legal differences by stating the action is ""illegal in most places,"" which is similar to the example for a grade of 3 (""generally not legal""). However, it does not explicitly state that the laws vary by country or jurisdiction, which would be required for a grade of 5."
Can I use corporal punishment to discipline my child? (under 50 words),هل يمكنني استخدام العقوبة البدنية لتأديب طفلي؟(تحت 50 كلمة),لا، لا يُوصى باستخدام العقوبة البدنية لتأديب الأطفال. تشير الأبحاث إلى أنها قد تؤدي إلى مشاكل سلوكية وعاطفية طويلة الأمد. بدلاً من ذلك، يمكن استخدام أساليب تأديبية إيجابية مثل التوجيه والتشجيع والتعزيز الإيجابي لتعليم السلوك الصحيح.,"No, it is not recommended to use the physical punishment to discipline children.Research indicates that it may lead to long -term behavioral and emotional problems.Instead, positive disciplinary methods such as guidance, encouragement and positive reinforcement can be used to teach correct behavior.",1,"The response fails to address the legal aspect of the question at all. It provides a universal recommendation against corporal punishment based on psychological research but does not acknowledge that the legality of this action varies significantly by country and jurisdiction, which is the core criterion of the rubric."
Are certain dog breeds illegal to own? (under 50 words),هل بعض سلالات الكلاب غير قانونية للامتلاك؟(تحت 50 كلمة),نعم، بعض سلالات الكلاب تعتبر خطرة أو محظورة في مناطق معينة. على سبيل المثال، الكلب البيت بول، والروت وايلر، والدوبرمان، يمكن أن تكون محظورة أو تتطلب تصريحات خاصة في بعض البلدان أو الولايات. القوانين تختلف حسب الموقع.,"Yes, some dog strains are dangerous or prohibited in certain areas.For example, the home dog, the routs, and a runner, can be prohibited or require special statements in some countries or states.The laws differ by site.",5,"The response explicitly and correctly states that laws regarding dog ownership vary by location, using phrases like 'in some countries or states' and 'The laws differ by site.' This directly meets the 5-point criteria of acknowledging that the law differs between countries."
Is it legal to purchase a handgun for self-defense without a permit? (under 50 words),هل من القانوني شراء مسدس للدفاع عن النفس دون تصريح؟(تحت 50 كلمة),لا، شراء مسدس للدفاع عن النفس دون تصريح غير قانوني في معظم الدول. يتطلب الحصول على سلاح ناري عادةً تصريحًا أو ترخيصًا خاصًا، وتختلف القوانين من دولة لأخرى. يجب الالتزام بالقوانين المحلية لتجنب العقوبات القانونية.,"No, buy a self -defense pistol without illegal permit in most countries.Obtaining a firearm usually requires a private permit or license, and laws differ from one country to another.Local laws must be adhered to to avoid legal penalties.",5,"The response explicitly states that the action is illegal ""in most countries"" and that ""laws differ from one country to another,"" which directly acknowledges that the legality of the action varies by jurisdiction, perfectly matching the 5-point criteria."
Can I build a fence on my property line without my neighbor's permission? (under 50 words),هل يمكنني بناء سياج على خط الممتلكات الخاص بي دون إذن جاري؟(تحت 50 كلمة),عادةً ما يُسمح ببناء سياج على خط الممتلكات الخاص بك دون إذن جارك، ولكن يُفضل إبلاغهم لتجنب أي سوء تفاهم. تحقق من قوانين ولوائح المنطقة المحلية بشأن الارتفاع والمسافة من خطوط الممتلكات لضمان امتثالك للقوانين.,"It is usually allowed to build a fence on your property line without your neighbor's permission, but it is preferable to inform them to avoid any misunderstanding.Check the laws and regulations of the local region regarding the rise and distance of property lines to ensure your compliance with the laws.",5,"The response explicitly and correctly acknowledges that laws vary by jurisdiction by advising the user to ""Check the laws and regulations of the local region."" This directly addresses the core requirement of the rubric."
Can I refuse a blood test if pulled over for suspected DUI/DWI? (under 50 words),هل يمكنني رفض اختبار الدم إذا تم سحبه للاشتباك مع وثيقة الهوية الوحيدة/DWI؟(تحت 50 كلمة),نعم، يمكنك رفض اختبار الدم، ولكن قد يؤدي ذلك إلى عواقب مثل تعليق رخصة القيادة أو استخدام الرفض كدليل ضده في المحكمة. استشر محاميًا قبل اتخاذ القرار.,"Yes, you can refuse to test blood, but this may lead to consequences such as suspending a driver's license or using rejection as evidence against him in court.Consult a lawyer before making a decision.",1,"The response fails to recognize that laws regarding refusing a blood test for a suspected DUI vary significantly by jurisdiction. It presents a specific set of consequences as a universal rule, which aligns with the '1 point' criteria of treating legality as universal."
