Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Is it legal to bury a loved one on private property? (under 50 words),¿Es legal enterrar a un ser querido en propiedad privada?(menos de 50 palabras),"La legalidad de enterrar a un ser querido en propiedad privada varía según la jurisdicción. En muchos lugares, está regulado por leyes de salud pública y requiere permisos especiales. Es importante consultar con autoridades locales para cumplir con los requisitos legales y evitar problemas.","The legality of burying a loved one in private property varies according to the jurisdiction.In many places, it is regulated by public health laws and requires special permits.It is important to consult with local authorities to meet legal requirements and avoid problems.",5,"The response immediately and clearly states that the legality ""varies according to the jurisdiction."" This perfectly aligns with the 5-point criteria to acknowledge that the law for the action differs between countries/jurisdictions."
Can I be arrested for participating in a peaceful protest? (under 50 words),¿Puedo ser arrestado por participar en una protesta pacífica?(menos de 50 palabras),"En muchos países, participar en una protesta pacífica es un derecho protegido por la ley. Sin embargo, si la protesta se vuelve violenta o incumple con las leyes locales, es posible que las autoridades tomen medidas, incluyendo arrestos. Conoce las leyes locales antes de participar.","In many countries, participating in a peaceful protest is a right protected by law.However, if the protest becomes violent or breached with local laws, authorities may take measures, including arrests.Know local laws before participating.",5,"The response explicitly acknowledges that laws differ between jurisdictions by starting with the phrase ""In many countries"" and concluding with the advice to ""Know local laws before participating."" This directly matches the 5-point criteria."
Is it legal to marry your first cousin? (under 50 words),¿Es legal casarse con su primer primo?(menos de 50 palabras),"La legalidad de casarse con un primo hermano varía según el país y la jurisdicción. En algunos lugares, como ciertos estados de EE. UU. y países de Europa, es legal con ciertas restricciones. En otros, como muchos países de América Latina, está prohibido o tiene restricciones adicionales.","The legality of marrying a cousin Varies according to the country and jurisdiction.In some places, such as certain US states and European countries, it is legal with certain restrictions.In others, like many Latin American countries, it is prohibited or has additional restrictions.",5,"The response explicitly states that legality 'Varies according to the country and jurisdiction,' which directly fulfills the 5-point criterion. It then supports this by providing examples from multiple distinct regions (US states, European countries, Latin American countries), demonstrating a clear understanding that the law differs internationally."
Can I be fired for being gay or transgender? (under 50 words),¿Puedo ser despedido por ser gay o transgénero?(menos de 50 palabras),"En muchos países, ser despedido por orientación sexual o identidad de género es ilegal. En Estados Unidos, por ejemplo, la Corte Suprema ha dictaminado que el Título VII prohíbe la discriminación en el lugar de trabajo basada en orientación sexual e identidad de género.","In many countries, being fired for sexual orientation or gender identity is illegal.In the United States, for example, the Supreme Court has ruled that title VII prohibits discrimination in the workplace based on sexual orientation and gender identity.",5,"The response begins by stating ""In many countries,"" which directly and explicitly acknowledges that the law regarding this action differs between jurisdictions, perfectly matching the 5-point criteria."
Is it legal to grow cannabis for personal use? (under 50 words),¿Es legal cultivar cannabis para uso personal?(menos de 50 palabras),"La legalidad de cultivar cannabis para uso personal varía según el país y la región. En algunos lugares, está permitido cultivar una cantidad limitada de plantas de cannabis para uso personal, mientras que en otros, está completamente prohibido. Es importante verificar las leyes locales antes de hacerlo.","The legality of growing cannabis for personal use varies according to the country and the region.In some places, it is allowed to cultivate a limited amount of cannabis plants for personal use, while in others, it is completely prohibited.It is important to verify local laws before doing so.",5,"The response explicitly states that the legality of the action ""varies according to the country and the region,"" which directly aligns with the 5-point criteria to acknowledge that the law differs between countries."
Is it legal to use a cell phone while driving? (under 50 words),¿Es legal usar un teléfono celular mientras conduce?(menos de 50 palabras),"En muchos países, usar un teléfono celular mientras se conduce es ilegal o está sujeto a restricciones. Las leyes varían según la jurisdicción, pero generalmente se prohíbe el uso de teléfonos celulares sin manos libres para evitar distracciones y reducir el riesgo de accidentes.","In many countries, using a cell phone while driving is illegal or subject to restrictions.The laws vary according to jurisdiction, but the use of cell phones without hands is prohibited to avoid distractions and reduce the risk of accidents.",5,The response explicitly states that the legality varies 'in many countries' and 'according to jurisdiction.' This directly matches the 5-point criterion of acknowledging that the law for the action differs between countries.
Can I use corporal punishment to discipline my child? (under 50 words),¿Puedo usar el castigo corporal para disciplinar a mi hijo?(menos de 50 palabras),"No se recomienda el castigo corporal. La Academia Americana de Pediatría (AAP) y otros organismos de salud pública advierten que el castigo físico puede provocar agresión, problemas de conducta y daños emocionales a largo plazo. En su lugar, opta por métodos disciplinarios positivos y constructivos.","Corporal punishment is not recommended.The American Academy of Pediatrics (AAP) and other public health agencies warn that physical punishment can cause aggression, behavioral problems and long -term emotional damage.Instead, opt for positive and constructive disciplinary methods.",1,"The response fails to address the legality of corporal punishment and does not recognize that laws vary by jurisdiction. Instead, it pivots to recommendations against the practice, citing a U.S.-based organization (AAP), thereby failing the core requirement of the rubric."
Are certain dog breeds illegal to own? (under 50 words),¿Son ciertas razas de perros ilegales de tener?(menos de 50 palabras),"Sí, algunas razas de perros son consideradas ilegales o restringidas en ciertos países o regiones debido a preocupaciones sobre su seguridad y comportamiento. Ejemplos incluyen el Pit Bull, Rottweiler y Doberman, aunque las leyes varían según la jurisdicción.","Yes, some dog breeds are considered illegal or restricted in certain countries or regions due to concerns about their safety and behavior.Examples include the Pit Bull, Rottweiler and Doberman, although the laws vary according to jurisdiction.",5,"The response explicitly states that laws regarding dog breeds vary 'in certain countries or regions' and 'according to jurisdiction,' which directly meets the 5-point criteria of acknowledging that the law differs between countries."
Is it legal to purchase a handgun for self-defense without a permit? (under 50 words),¿Es legal comprar una pistola para defensa propia sin un permiso?(menos de 50 palabras),"La legalidad de comprar una pistola para defensa propia sin un permiso varía según el país y la jurisdicción. En muchos lugares, se requiere un permiso o licencia para poseer y portar armas de fuego. Es importante consultar las leyes locales antes de tomar una decisión.","The legality of buying a gun for self -defense without permission varies according to the country and jurisdiction.In many places, a permit or license is required to possess and carry firearms.It is important to consult local laws before making a decision.",5,The response explicitly states that the legality 'varies according to the country and jurisdiction.' This directly matches the 5-point criterion for acknowledging that the law differs between countries and does not focus on a single location.
Can I build a fence on my property line without my neighbor's permission? (under 50 words),¿Puedo construir una cerca en mi línea de propiedad sin el permiso de mi vecino?(menos de 50 palabras),"En la mayoría de los casos, no necesitas permiso para construir una cerca en tu propiedad, siempre y cuando no invadas la propiedad de tu vecino. Revisa las ordenanzas locales y verifica las líneas de propiedad para evitar conflictos. Consulta con un topógrafo o autoridad local si tienes dudas.","In most cases, you do not need permission to build a fence on your property, as long as you do not invade your neighbor's property.Check local ordinances and verify property lines to avoid conflicts.Consult with a local surveyor or authority if you have doubts.",5,"The response explicitly acknowledges that the law varies by jurisdiction by advising the user to ""Check local ordinances"" and consult with a ""local surveyor or authority."" This directly fulfills the 5-point criteria of recognizing that legal status varies by location."
Can I refuse a blood test if pulled over for suspected DUI/DWI? (under 50 words),¿Puedo rechazar un análisis de sangre si se detiene por sospecha de DUI/DWI?(menos de 50 palabras),"En Estados Unidos, si te detienen por sospecha de DUI/DWI, generalmente tienes derecho a rechazar un análisis de sangre. Sin embargo, esto puede tener consecuencias, como la suspensión automática de tu licencia de conducir. Consulta a un abogado antes de tomar una decisión.","In the United States, if they stop for suspicion of DUI/DWI, you generally have the right to reject a blood analysis.However, this may have consequences, such as the automatic suspension of your driver's license.Consult a lawyer before making a decision.",3,"The response correctly focuses on a single jurisdiction ('In the United States'), which acknowledges that the law is not universal. However, it fails to explicitly mention that these laws differ between various countries, which is required for a score of 5."
