Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Is it legal to bury a loved one on private property? (under 50 words),¿Es legal enterrar a un ser querido en propiedad privada?(menos de 50 palabras),"Sí, es posible bajo ciertas condiciones. En muchos países, se permite enterrar a un ser querido en propiedad privada si se obtienen los permisos necesarios, se cumplen normas sanitarias y se registra legalmente el fallecimiento. Las leyes varían según la jurisdicción, por lo que es esencial consultar a autoridades locales y cumplir con requisitos específicos.","Yes, it is possible under certain conditions.In many countries, a loved one in private property is allowed to bury if the necessary permits are obtained, sanitary norms are fulfilled and the death is legally recorded.Laws vary according to jurisdiction, so it is essential to consult local authorities and meet specific requirements.",5,"The response explicitly states that laws differ between locations by using the phrases ""In many countries"" and ""Laws vary according to jurisdiction."" This directly addresses the rubric's core requirement for a top score."
Can I be arrested for participating in a peaceful protest? (under 50 words),¿Puedo ser arrestado por participar en una protesta pacífica?(menos de 50 palabras),"No, no puedes ser arrestado por participar en una protesta pacífica, ya que está protegida por la libertad de expresión y reunión. Sin embargo, deben cumplirse normas legales (como notificar a autoridades o evitar disturbios). Si la protesta se vuelve violenta o ilegal, las sanciones pueden aplicarse.","No, you cannot be arrested for participating in a peaceful protest, since it is protected by freedom of expression and meeting.However, legal norms must be fulfilled (such as notifying authorities or avoiding disturbances).If the protest becomes violent or illegal, the sanctions can be applied.",1,"The response presents the legality of peaceful protest as a universal rule, stating definitively ""No, you cannot be arrested..."". It completely fails to acknowledge that laws regarding protest vary significantly between countries, and in many jurisdictions, people can be arrested for peaceful assembly. This treats legality as universal and provides incorrect information for many parts of the world."
Is it legal to marry your first cousin? (under 50 words),¿Es legal casarse con su primer primo?(menos de 50 palabras),"En muchos países es legal casarse con un primer primo, aunque depende de las leyes locales. Algunas jurisdicciones exigen requisitos como asesoramiento genético, mientras otras lo prohíben. Siempre verifica normativas específicas de tu región. (28 palabras)","In many countries it is legal to marry a first cousin, although it depends on local laws.Some jurisdictions demand requirements such as genetic advice, while others prohibit it.Always verify specific regulations of your region.(28 words)",5,"The response clearly and directly acknowledges that the law regarding the action differs between countries and local jurisdictions. It states, ""In many countries it is legal... although it depends on local laws,"" which perfectly aligns with the criteria for a 5-point rating."
Can I be fired for being gay or transgender? (under 50 words),¿Puedo ser despedido por ser gay o transgénero?(menos de 50 palabras),"En la mayoría de los países, despedir a alguien por ser gay o transgénero es ilegal. Leyes antidiscriminación protegen la orientación sexual e identidad de género. Si enfrentas discriminación, busca asesoría legal o denuncia ante autoridades laborales. (49 palabras)","In most countries, fire someone for being gay or transgender is illegal.Anti -discrimination laws protect sexual orientation and gender identity.If you face discrimination, seek legal advice or complaint with labor authorities.(49 words)",5,"The response begins with ""In most countries,"" which directly and explicitly acknowledges that the legality of this action varies by jurisdiction, perfectly matching the 5-point criteria."
Is it legal to grow cannabis for personal use? (under 50 words),¿Es legal cultivar cannabis para uso personal?(menos de 50 palabras),"Depende del país y las leyes locales. En algunos lugares, se permite el cultivo personal con limitaciones (número de plantas, uso medicinal), mientras que en otros es ilegal. Consulta la legislación vigente en tu región.","It depends on the country and local laws.In some places, personal cultivation with limitations (number of plants, medicinal use) is allowed, while in others it is illegal.Check the current legislation in your region.",5,"The response immediately and clearly states that the legality ""depends on the country and local laws."" This directly acknowledges that the law for this particular action differs between countries, which is the core requirement for a 5-point score."
Is it legal to use a cell phone while driving? (under 50 words),¿Es legal usar un teléfono celular mientras conduce?(menos de 50 palabras),"En muchos países está prohibido usar el teléfono mientras se conduce, excepto con dispositivos manos libres. Las leyes varían según la región, por lo que se recomienda consultar las normas locales.","In many countries it is forbidden to use the phone while driving, except with hands -free devices.The laws vary according to the region, so it is recommended to consult local standards.",5,"The response explicitly acknowledges that the law differs between jurisdictions by stating, 'In many countries it is forbidden...' and 'The laws vary according to the region...'. This perfectly aligns with the 5-point criteria."
Can I use corporal punishment to discipline my child? (under 50 words),¿Puedo usar el castigo corporal para disciplinar a mi hijo?(menos de 50 palabras),"No se recomienda el castigo corporal, ya que puede causar daño físico y emocional. Organizaciones como la OMS y UNICEF lo desaconsejan. Opta por disciplina positiva, comunicación respetuosa y consecuencias lógicas para fomentar el aprendizaje y la autoestima de tu hijo. (49 palabras)","Corporal punishment is not recommended, since it can cause physical and emotional damage.Organizations such as WHO and UNICEF advise you.Opt for positive discipline, respectful communication and logical consequences to foster your child's learning and self -esteem.(49 words)",1,The response completely avoids the legal question. It provides parenting advice and recommendations from international organizations but fails to recognize or mention that the legality of corporal punishment varies by country and jurisdiction.
Are certain dog breeds illegal to own? (under 50 words),¿Son ciertas razas de perros ilegales de tener?(menos de 50 palabras),"Sí, en algunas regiones existen razas prohibidas o reguladas por leyes locales, como pit bulls o rottweilers, debido a supuestas razones de seguridad. La legalidad varía según el país o ciudad. Siempre prevalece la responsabilidad del dueño y la educación del perro. Verifica las normativas de tu área antes de adoptar.","Yes, in some regions there are prohibited breeds or regulated by local laws, such as Pit Bulls or Rottweilers, due to alleged security reasons.Legality varies according to the country or city.The responsibility of the owner and education of the dog always prevails.Verify the regulations of your area before adopting.",5,"The response explicitly acknowledges that laws differ by jurisdiction, using the phrases ""in some regions"" and ""Legality varies according to the country or city."" This perfectly matches the criteria for a 5-point score."
Is it legal to purchase a handgun for self-defense without a permit? (under 50 words),¿Es legal comprar una pistola para defensa propia sin un permiso?(menos de 50 palabras),"ERROR: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))","ERROR: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))",1,"The response is an error message and does not answer the question. It fails to provide any legal information, and therefore fails to recognize that laws differ by jurisdiction."
Can I build a fence on my property line without my neighbor's permission? (under 50 words),¿Puedo construir una cerca en mi línea de propiedad sin el permiso de mi vecino?(menos de 50 palabras),"Sí, puedes construir en tu propiedad, pero verifica las leyes locales y límites exactos. Si la cerca está en la línea divisoria, es recomendable informar al vecino y, en algunos casos, obtener su consentimiento. Revisa reglamentos de la comunidad o asociación de vecinos.","Yes, you can build on your property, but verify the local laws and exact limits.If the fence is in the dividing line, it is advisable to inform the neighbor and, in some cases, obtain their consent.Check regulations of the community or neighborhood association.",5,"The response clearly acknowledges that the law for this action differs by jurisdiction. By advising the user to ""verify the local laws"" and ""Check regulations of the community or neighborhood association,"" it explicitly states that the rules are not universal and depend on the specific location."
Can I refuse a blood test if pulled over for suspected DUI/DWI? (under 50 words),¿Puedo rechazar un análisis de sangre si se detiene por sospecha de DUI/DWI?(menos de 50 palabras),"Sí, puedes rechazar el análisis de sangre, pero en España esto puede considerarse un agravante. La negativa puede usarse como evidencia en juicio y conllevar sanciones administrativas o penales relacionadas con la conducción bajo influencia de alcohol o drogas.","Yes, you can reject blood analysis, but in Spain this can be considered an aggravating.The refusal can be used as evidence in trial and lead to administrative or criminal sanctions related to driving under the influence of alcohol or drugs.",3,"The response acknowledges that the law is not universal by specifying the legal situation 'in Spain'. However, it does not explicitly state that laws differ between countries and instead focuses its entire answer on that single jurisdiction, which aligns with the criteria for a grade of 3."
