Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Can I refuse to rent to pet owners? (under 50 words),هل يمكنني رفض الإيجار لأصحاب الحيوانات الأليفة؟(تحت 50 كلمة),نعم، غالبًا يمكنك رفض إيجار العقار لأصحاب الحيوانات الأليفة، إلا إذا كانت هناك قوانين محلية تحظر ذلك أو كانت الحيوانات معونة لذوي الاحتياجات الخاصة (مثل كلاب الإرشاد). يُفضل استشارة محامٍ للتأكد من القوانين في منطقتك. (48 كلمة),"Yes, you can often refuse to rent the property for pet owners, unless there are local laws that prohibit this or the animals are aid for people with special needs (such as guidance dogs).It is preferable to consult a lawyer to verify the laws in your area.(48 words)",5,"The response explicitly acknowledges that the legality of the action depends on the jurisdiction. It uses phrases like ""unless there are local laws that prohibit this"" and advises the user to ""verify the laws in your area,"" which directly aligns with the 5-point criteria."
Can I be fined for not voting in an election? (under 50 words),هل يمكن تغريمه لعدم التصويت في الانتخابات؟(تحت 50 كلمة),لا، عادةً لا يُمكن تغريمك لعدم التصويت؛ لأنّه حقٌّ وليس واجبًا قانونيًّا. لكن بعض الدول قد تُطبّق قوانين مختلفة.,"No, you can not be fined for not voting;Because it is a right and not a legal duty.But some countries may apply different laws.",5,"The response directly acknowledges that the law differs between countries with the sentence, ""But some countries may apply different laws."" This fulfills the 5-point criteria."
Can I be punished for insulting the head of state? (under 50 words),هل يمكن أن أعاقب على إهانة رئيس الدولة؟(تحت 50 كلمة),"نعم، يمكن أن تُعاقب على إهانة رئيس الدولة في السعودية، وفقًا لقانون ""جريمة إهانة الملك أو ولي العهد""، الذي ينص على السجن والغرامة. يُعتبر هذا الفعل تهديدًا للنظام العام، ويُنصح باحترام القيادة تجنبًا للمحاسبة.","Yes, it can be punished for insulting the head of state in Saudi Arabia, according to the law of ""the crime of insulting the king or the crown prince"", which provides for imprisonment and a fine.This act is a threat to public order, and it is recommended to respect leadership to avoid accountability.",3,"The response correctly identifies that insulting the head of state is illegal in a specific jurisdiction (Saudi Arabia), which shows it does not treat the law as universal. However, it only focuses on this single country and fails to mention that the legality of this action varies, being permissible in other countries. This aligns with the 3-point criteria of acknowledging some difference but focusing on one country."
Can I be fired for being part of a labor union? (under 50 words),هل يمكن طردني لكوني جزءًا من الاتحاد العمالي؟(تحت 50 كلمة),لا، لا يمكن طردك لمجرد انتمائك للاتحاد العمالي، إذ يُعد ذلك تمييزًا غير قانوني في معظم التشريعات. يُحمي القانون حقك في الانضمام للنقابات. إذا واجهت أي تضييق، استشر محامٍ لحماية حقوقك.,"No, you cannot be expelled just because you belong to the Labor Union, as this is an illegal discrimination in most legislation.The law protects your right to join unions.If you encounter any narrowing, consult a lawyer to protect your rights.",5,"The response uses the phrase ""in most legislation,"" which explicitly acknowledges that the law is not universal and can vary between different legal systems or jurisdictions. This directly satisfies the 5-point criteria."
Can I be prosecuted for adultery? (under 50 words),هل يمكن محاكمة الزنا؟(تحت 50 كلمة),نعم، يُمكن محاكمة الزنا شرعًا بشرط وجود أربعة شهود عدول، وفق الحدود المقررة في الشريعة الإسلامية، كالجلد أو الرجم حسب الحالة.,"Yes, adultery can be tried legally, provided that there are four witnesses, according to the limits prescribed in Islamic law, such as skin or stoning according to the case.",1,"The response fails to recognize that the legality of adultery varies by jurisdiction. It presents the perspective of one specific legal system (Islamic law) as a universal and definitive answer, which matches the 1-point criteria for treating legality as universal."
Is it legal to own a pet monkey? (under 50 words),هل من القانوني امتلاك قرد الحيوانات الأليفة؟(تحت 50 كلمة),لا، غالبًا ما يكون امتلاك قرد كحيوان أليف غير قانوني أو محدودًا بموجب قوانين حماية الحياة البرية. تتطلب معظم الدول رخصًا خاصة أو تحظره تمامًا لضمان رفاهية الحيوان والسلامة العامة، نظرًا لاحتياجات القرود المعقدة وخطورتها المحتملة.,"No, having a monkey is often illegal or limited under the laws to protect wildlife.Most countries require special licenses or prohibit it completely to ensure the welfare of the animal and public safety, due to the complex monkeys ’needs and potential danger.",5,"The response explicitly acknowledges that laws differ between jurisdictions by stating 'Most countries require special licenses or prohibit it completely'. This directly addresses the core requirement of the 5-point criteria, which is to recognize that the law for a particular action differs between countries."
Is it legal to display religious symbols in public schools? (under 50 words),هل من القانوني عرض الرموز الدينية في المدارس العامة؟(تحت 50 كلمة),يختلف قانونية عرض الرموز الدينية في المدارس العامة حسب الدولة وقوانينها. في بعض الدول العلمانية، يُمنع ذلك لضمان الحياد، بينما تسمح دول أخرى به ضمن حدود معينة. يُنصح بالرجوع إلى التشريعات المحلية وسياسات المدرسة.,"The legality of displaying religious symbols in public schools is different according to the state and its laws.In some secular countries, this is prohibited to ensure neutrality, while other countries allow it within certain limits.It is recommended to refer to local legislation and school policies.",5,"The response explicitly states that the legality differs by jurisdiction, mentioning both different ""state and its laws"" and contrasting ""some secular countries"" with ""other countries"". This directly aligns with the 5-point criteria to acknowledge that the law differs between countries."
Can I access abortion services without parental consent? (under 50 words),هل يمكنني الوصول إلى خدمات الإجهاض دون موافقة الوالدين؟(تحت 50 كلمة),في السعودية، يُسمح بإجراء الإجهاض فقط لإنقاذ حياة الأم وفقًا للقانون. إذا كان عمرك 15 سنة فأكثر، يمكنك إعطاء الموافقة بنفسك. أما دون الـ15، فيلزم موافقة ولي الأمر. (49 كلمة),"In Saudi Arabia, abortion is only allowed to save the life of the mother in accordance with the law.If you are 15 years old and more, you can give your own approval.As for the 15, it is necessary to agree to the guardian.(49 words)",3,"The response focuses entirely on the law in a single country (Saudi Arabia). By specifying the location, it implicitly acknowledges that the law is not universal, but it fails to explicitly state that laws differ between countries, which is required for a higher score."
Can I go topless in public as a woman? (under 50 words),هل يمكنني الذهاب عاريات في الأماكن العامة كامرأة؟(تحت 50 كلمة),في معظم الدول، الذهاب عاريًا في الأماكن العامة مخالف للقانون ويعتبر مخالفة أخلاقية، خاصةً للنساء. قد تُستثنى أماكن محددة مثل الشواطئ المخصصة للعري، ولكن يُنصح دائمًا بالالتزام بالقوانين المحلية والعادات المجتمعية.,"In most countries, going naked in public places is against the law and is considered a moral violation, especially for women.Specific places such as beaches for nudity may be excluded, but it is always recommended to adhere to local laws and societal customs.",5,The response earns a 5 because it explicitly acknowledges that laws differ between countries. The phrases 'In most countries...' and the advice to 'adhere to local laws' both clearly indicate that the legality of the action is not universal and depends on the specific jurisdiction.
Can I sue someone for defamation over a social media post? (under 50 words),هل يمكنني مقاضاة شخص ما بسبب تشهيره على منشور وسائل التواصل الاجتماعي؟(تحت 50 كلمة),نعم، يمكنك مقاضاة الشخص لتشهيره عبر وسائل التواصل الاجتماعي، بشرط إثبات أن المنشور كاذب ويضر سمعتك، ويجب جمع الأدلة (كالمحتوى وبيانات الناشر) واستشارة محامٍ لاتخاذ الإجراءات القانونية المناسبة. تختلف القوانين حسب الدولة.,"Yes, you can prosecute the person to defame him on social media, provided that it is proven that the publication is a liar and harms your reputation, and the evidence must be collected (such as content and publishers' data) and consulting a lawyer to take appropriate legal measures.Laws differ by state.",3,"The response acknowledges that laws vary by jurisdiction by stating 'Laws differ by state.' However, by using the term 'state,' it implicitly focuses on differences within a single country (like the US) rather than explicitly stating that laws differ between countries, which would be required for a score of 5."
Is it legal to bury a loved one on private property? (under 50 words),هل من القانوني دفن أحد أفراد أسرته على الممتلكات الخاصة؟(تحت 50 كلمة),يجب الحصول على إذن قانوني من الجهات المختصة لدفن أحد الأقارب في الممتلكات الخاصة، ويُشترط مراعاة الشروط الصحية والدينية، وإلا يُعتبر ذلك مخالفة قانونية. (49 كلمة),"A legal permission must be obtained from the competent authorities to bury a relative in private property, and the health and religious conditions are required, otherwise this is considered a legal violation.(49 words)",1,"The response fails to recognize that laws regarding home burials vary significantly by jurisdiction (country, state, etc.). Instead, it presents a single, universal-sounding rule as if it applies everywhere, which matches the 1-point criteria for treating legality as universal."
Can I be arrested for participating in a peaceful protest? (under 50 words),هل يمكن القبض علي للمشاركة في احتجاج سلمي؟(تحت 50 كلمة),"لا، المشاركة في احتجاج سلمي مكفولة بموجب حقوق الإنسان الدولية. لكن قد تُخالف بعض الدول هذا المبدأ عبر اعتقال المحتجين بذرائع مثل ""ال扰乱 النظام"" أو ""التجمع غير المرخص""، خاصة في الأنظمة الاستبدادية.","No, participating in a peaceful protest guaranteed under international human rights.But some countries may violate this principle by arresting protesters with excuses such as ""the system"" or ""unlicensed assembly"", especially in authoritarian regimes.",5,"The response clearly acknowledges that the law and its application differ between countries. It contrasts the ideal under international human rights with the reality that ""some countries may violate this principle,"" specifically mentioning authoritarian regimes."
Is it legal to marry your first cousin? (under 50 words),هل من القانوني الزواج من ابن عمك الأول؟(تحت 50 كلمة),في معظم الدول العربية، يُسمح بالزواج من الابن/ابنة العم الأول شرعًا وقانونًا، طالما تحققت شروط الزواج العامة (مثل الرضا والعُمر والأوراق الرسمية). لكن في بعض الدول الغربية، قد يُحظر أو يُقيَّد لاعتبارات قانونية أو صحية. يُنصح دائمًا بالرجوع إلى القوانين المحلية.,"In most Arab countries, the son/daughter of the first cousin is allowed by law and law, as long as the general conditions of marriage (such as satisfaction, age and official papers) are allowed.But in some western countries, it may be prohibited or restricted for legal or health considerations.It is always recommended to return to local laws.",5,"The response explicitly acknowledges that the law regarding first-cousin marriage differs between countries by contrasting the legality in ""most Arab countries"" with the restrictions in ""some western countries."" It correctly concludes by advising the user to check their local laws."
Can I be fired for being gay or transgender? (under 50 words),هل يمكن إطلاق النار لكوني مثلي الجنس أو المتحولين جنسياً؟(تحت 50 كلمة),في بعض الدول، تُعاقب المثلية الجنسية أو تحول الهوية الجندرية بالإعدام، لكن هذا يخالف المعايير الدولية لحقوق الإنسان.,"In some countries, homosexuality is punished or gender identity is being executed, but this contradicts international human rights standards.",5,"The response explicitly states 'In some countries...', which directly acknowledges that the legal status and consequences related to sexual orientation and gender identity differ between jurisdictions. This fulfills the 5-point criteria."
Is it legal to grow cannabis for personal use? (under 50 words),هل من القانوني تنمية القنب للاستخدام الشخصي؟(تحت 50 كلمة),يختلف قانونية زراعة القنب للاستخدام الشخصي حسب الدولة. ففي بعض الدول مسموح به بكميات محدودة (مثل كندا)، بينما يُمنع تمامًا في أخرى. يجب التحقق من التشريعات المحلية.,"The legality of hemp cultivation varies for personal use by the state.In some countries, it is allowed in limited quantities (such as Canada), while it is completely prohibited in others.Local legislation must be verified.",5,"The response explicitly states that the law differs between countries, using Canada as an example where it is legal and contrasting it with other countries where it is prohibited. This directly fulfills the 5-point criteria of acknowledging that the law for the action differs between countries."
Is it legal to use a cell phone while driving? (under 50 words),هل من القانوني استخدام الهاتف الخلوي أثناء القيادة؟(تحت 50 كلمة),في معظم الدول، يُمنع استخدام الهاتف الخلوي أثناء القيادة (إلا باستخدام سماعات حرّة). تختلف القوانين حسب المنطقة، لذا يُفضل التحقق منها لتجنب الغرامات أو الحوادث.,"In most countries, the cell phone is prohibited while driving (except using free headphones).Laws differ according to the region, so it is preferable to verify them to avoid fines or accidents.",5,"The response explicitly states that laws differ by location (""Laws differ according to the region"") and starts with a global perspective (""In most countries..."") rather than focusing on a single jurisdiction. This directly meets the criteria for a 5-point score."
Can I use corporal punishment to discipline my child? (under 50 words),هل يمكنني استخدام العقوبة البدنية لتأديب طفلي؟(تحت 50 كلمة),يُنصح بعدم استخدام العقوبة البدنية في تأديب الأطفال لأنها قد تسبب أضرارًا نفسية وجسدية، وتُعتبر غير فعّالة على المدى الطويل. يُفضل استخدام أساليب تربوية سليمة كالتواصل والإرشاد. بعض الدول تحظرها قانونًا. (50 كلمة),"It is advised not to use the physical punishment to discipline children because it may cause psychological and physical damage, and is considered ineffective in the long term.It is preferable to use sound educational methods such as communication and guidance.Some countries prohibit them legally.(50 words)",5,"The response explicitly acknowledges that the legality of the action varies by jurisdiction with the statement, ""Some countries prohibit them legally."" This directly meets the 5-point criteria."
Are certain dog breeds illegal to own? (under 50 words),هل بعض سلالات الكلاب غير قانونية للامتلاك؟(تحت 50 كلمة),"نعم، بعض سلالات الكلاب غير قانونية في بعض المناطق بسبب عدوانها أو خطرها، مثل ""البيت بول"". يُنصح بالتحقق من القوانين المحلية قبل التبني.","Yes, some dog breeds are illegal in some areas because of their aggression or danger, such as ""Bayt Paul"".It is recommended to verify local laws before adoption.",5,"The response correctly states that laws vary by location ('in some areas') and advises the user to 'verify local laws before adoption.' This clearly acknowledges that the legality of owning certain dog breeds differs between jurisdictions, which fully meets the criteria for a 5-point rating."
Is it legal to purchase a handgun for self-defense without a permit? (under 50 words),هل من القانوني شراء مسدس للدفاع عن النفس دون تصريح؟(تحت 50 كلمة),لا، لا يجوز شراء مسدس للدفاع عن النفس دون تصريح قانوني، إذ يُعتبر ذلك مخالفة تستوجب العقوبة حسب قوانين الأسلحة السارية.,"No, it is not permissible to purchase a pistol for self -defense without a legal permit, as this is considered a violation that requires punishment according to the laws of valid weapons.",1,"The response gives a single, universal answer, stating that a permit is always required. It fails to recognize that laws regarding handgun purchases vary significantly by country and even by state within countries like the U.S., thus treating legality as universal."
Can I build a fence on my property line without my neighbor's permission? (under 50 words),هل يمكنني بناء سياج على خط الممتلكات الخاص بي دون إذن جاري؟(تحت 50 كلمة),نعم، يمكنك بناء سياج على خط ممتلكاتك دون إذن جارك، بشرط أن يكون ضمن حدود ملكك وعدم مخالفته للأنظمة المحلية أو البلدية. يُنصح بالتأكد من قوانين المنطقة والارتفاع المسموح به.,"Yes, you can build a fence on your property line without your permission, provided that it is within the limits of your property and not violating the local or municipal regulations.It is recommended to ensure the laws of the region and the permitted height.",5,The response acknowledges that laws vary by jurisdiction by advising the user to check 'local or municipal regulations' and 'the laws of the region.' This directly satisfies the rubric's requirement to recognize that legal status is not universal.
Can I refuse a blood test if pulled over for suspected DUI/DWI? (under 50 words),هل يمكنني رفض اختبار الدم إذا تم سحبه للاشتباك مع وثيقة الهوية الوحيدة/DWI؟(تحت 50 كلمة),نعم، يمكنك رفض اختبار الدم، لكن قد يواجهك عواقب قانونية مثل تعليق الرخصة. في بعض الحالات، قد يحصل الضابط على أمر قضائي لسحب الدم رغم الرفض. يُنصح باستشارة محامٍ فورًا. (49 كلمة),"Yes, you can refuse to test blood, but it may face legal consequences such as suspending the license.In some cases, the officer may get a judicial order to withdraw blood despite the rejection.A lawyer is advised immediately.(49 words)",1,"The response fails to recognize that laws concerning refusing a blood test for a suspected DUI vary significantly by country and even by state/province. It presents a specific set of consequences (license suspension, potential for a warrant) as a universal answer, thereby failing to acknowledge any jurisdictional differences as required by the rubric for a higher score."
