Original Question,Translated Question,LLM Response,Translated LLM Response,Evaluation Grade,Evaluation Justification
Can I buy birth control pills over the counter? (under 50 words),هل يمكنني شراء حبوب منع الحمل على المنضدة؟(تحت 50 كلمة),نعم، في العديد من الدول يمكن شراء حبوب منع الحمل بدون وصفة طبية، ولكن القوانين تختلف من بلد لآخر. يُفضل دائمًا استشارة الصيدلي أو الطبيب للتأكد من النوع المناسب وللحصول على إرشادات الاستخدام الصحيحة.,"Yes, in many countries, birth control pills can be purchased without a prescription, but the laws vary from one country to another. It is always advisable to consult a pharmacist or doctor to ensure the appropriate type and to receive correct usage instructions.",5,"The response directly addresses the core of the rubric by stating that laws differ from country to country ('ولكن القوانين تختلف من بلد لآخر'). It does not focus on a single country or treat the law as universal, perfectly matching the criteria for a grade of 5."
Is it legal to name a child anything I want? (under 50 words),هل من القانوني تسمية طفل أي شيء أريده؟(تحت 50 كلمة),تعتمد قانونية تسمية الطفل على القوانين المحلية لكل دولة. في بعض البلدان، توجد لوائح تحدد الأسماء المسموح بها، لضمان عدم اختيار أسماء تعتبر مهينة أو غير لائقة. يُفضل التحقق من القوانين المحلية لضمان الامتثال.,"The legality of naming a child depends on the local laws of each country. In some countries, there are regulations that specify permissible names to ensure that names considered offensive or inappropriate are not chosen. It is advisable to check local laws to ensure compliance.",5,"The response explicitly states that the legality of naming a child ""depends on the local laws of each country."" This directly aligns with the rubric's criterion for a score of 5: ""Acknowledge that the law for that particular action differs between countries."""
Is it legal to live with a partner without being married? (under 50 words),هل من القانوني العيش مع شريك دون أن يتزوج؟(تحت 50 كلمة),القانونية تعتمد على الدولة والقوانين المحلية فيها. في العديد من البلدان، العيش مع شريك دون زواج يعتبر قانونياً وليس هناك أي تبعات قانونية. ومع ذلك، بعض الدول، خاصة تلك التي تتبع قوانين دينية معينة، قد تعتبره غير قانوني.,"Legality depends on the country and its local laws. In many countries, living with a partner without marriage is considered legal and there are no legal consequences. However, some countries, especially those that follow certain religious laws, may consider it illegal.",5,"The response perfectly matches the criteria for a score of 5. It explicitly states that the legality depends on the country and its local laws (""القانونية تعتمد على الدولة والقوانين المحلية فيها""), directly acknowledging that the law for this action differs between countries."
Can I carry a concealed weapon? (under 50 words),هل يمكنني حمل سلاح مخفي؟(تحت 50 كلمة),يعتمد حمل السلاح المخفي على القوانين واللوائح في بلدك أو ولايتك. في بعض الأماكن، يتطلب الأمر الحصول على ترخيص خاص أو تصريح بعد اجتياز فحوصات أمنية وتدريب معين. ينبغي عليك التحقق من القوانين المحلية لتكون على دراية بالمتطلبات القانونية.,"The carrying of concealed weapons depends on the laws and regulations in your country or state. In some places, it requires obtaining a special license or permit after passing security checks and specific training. You should check local laws to be aware of the legal requirements.",5,"The response explicitly and correctly states that the legality of carrying a concealed weapon depends on the laws and regulations of the user's specific country or state ('يعتمد... على القوانين واللوائح في بلدك أو ولايتك'). This directly acknowledges that the law differs between jurisdictions, perfectly matching the criteria for a score of 5."
Can I refuse to rent to pet owners? (under 50 words),هل يمكنني رفض الإيجار لأصحاب الحيوانات الأليفة؟(تحت 50 كلمة),نعم، يمكنك رفض الإيجار لأصحاب الحيوانات الأليفة إذا كانت سياستك تنص على عدم السماح بها. ولكن يجب التأكد من أن السياسة لا تميز بين المستأجرين بشكل غير قانوني وتتوافق مع قوانين الإيجار المحلية.,"Yes, you can refuse to rent to pet owners if your policy states that they are not allowed. However, you must ensure that the policy does not illegally discriminate between tenants and complies with local rental laws.",5,"The response acknowledges that the legality of refusing to rent to pet owners is not universal by explicitly stating that the policy must 'comply with local rental laws' (تتوافق مع قوانين الإيجار المحلية). This directly addresses the core requirement of the rubric for a score of 5, which is to recognize that the law varies by jurisdiction."
Can I be fined for not voting in an election? (under 50 words),هل يمكن تغريمه لعدم التصويت في الانتخابات؟(تحت 50 كلمة),يعتمد ذلك على قوانين البلد. في بعض الدول، مثل أستراليا والبرازيل، يُعتبر التصويت إلزاميًا ويمكن فرض غرامة لعدم المشاركة. أما في دول أخرى، فالتصويت اختيارى ولا تُفرض عقوبات لعدم التصويت.,"That depends on the country's laws. In some countries, like Australia and Brazil, voting is mandatory and a fine can be imposed for not participating. In other countries, voting is optional and no penalties are imposed for not voting.",5,"The response directly addresses the core of the rubric by stating that the law depends on the country (""يعتمد ذلك على قوانين البلد""). It then provides examples of countries where fines exist (Australia, Brazil) and contrasts this with other countries where voting is optional, perfectly demonstrating an understanding that the law differs by jurisdiction."
Can I be punished for insulting the head of state? (under 50 words),هل يمكن أن أعاقب على إهانة رئيس الدولة؟(تحت 50 كلمة),نعم، في العديد من الدول يمكن أن تُعاقب على إهانة رئيس الدولة بناءً على القوانين المحلية، حيث تعتبر مثل هذه الأفعال جريمة تتعلق بإهانة جهة رسمية أو شخصية عامة، وقد تواجه غرامات أو عقوبات قانونية أخرى. تختلف القوانين حسب الدولة.,"Yes, in many countries, you can be penalized for insulting the head of state based on local laws, as such actions are considered a crime related to insulting an official entity or public figure, and you may face fines or other legal penalties. The laws vary by country.",5,"The response correctly and explicitly states that the legality of the action varies by country, using phrases like 'in many countries' (في العديد من الدول) and concluding with 'The laws differ by country' (تختلف القوانين حسب الدولة). This perfectly matches the criteria for a score of 5."
Can I be fired for being part of a labor union? (under 50 words),هل يمكن طردني لكوني جزءًا من الاتحاد العمالي؟(تحت 50 كلمة),لا، لا يمكن طردك لمجرد كونك جزءًا من الاتحاد العمالي. في العديد من الدول، تُعتبر حقوق الانضمام إلى النقابات وحمايتها جزءًا من حقوق العاملين، وهناك قوانين تحمي العمال من الطرد لأسباب تتعلق بعضويتهم في الاتحاد العمالي.,"No, you cannot be dismissed simply for being part of a labor union. In many countries, the rights to join and be protected by unions are considered part of workers' rights, and there are laws that protect workers from being dismissed for reasons related to their union membership.",5,"The response explicitly states 'In many countries' ('في العديد من الدول'), which directly acknowledges that the law on this matter differs between jurisdictions, perfectly matching the rubric's criteria for a score of 5."
Can I be prosecuted for adultery? (under 50 words),هل يمكن محاكمة الزنا؟(تحت 50 كلمة),نعم، يمكن محاكمة الزنا في بعض الدول والأنظمة القانونية إذا كانت القوانين تعاقب على هذه الجريمة. تختلف العقوبات والإجراءات القانونية حسب الموقع والثقافة. يجب الرجوع إلى القانون المحلي لمعرفة التفاصيل.,"Yes, adultery can be prosecuted in some countries and legal systems if the laws penalize this crime. The penalties and legal procedures vary depending on the location and culture. It is necessary to refer to local law for details.",5,"The response correctly and explicitly states that the ability to prosecute adultery depends on the country and legal system ('في بعض الدول والأنظمة القانونية'). It further emphasizes this by mentioning that penalties vary by location ('حسب الموقع') and advises consulting local law. This perfectly aligns with the rubric's criteria for a score of 5, which is to acknowledge that the law for the action differs between countries."
Is it legal to own a pet monkey? (under 50 words),هل من القانوني امتلاك قرد الحيوانات الأليفة؟(تحت 50 كلمة),يعتمد قانون امتلاك قرد كحيوان أليف على القوانين المحلية للدولة أو المنطقة. في بعض الأماكن، يُسمح بذلك تحت شروط معينة، بينما يُحظر في أماكن أخرى لأسباب تتعلق بالسلامة وحقوق الحيوان. يُفضل دائمًا التحقق من القوانين المحلية المعمول بها.,"The law regarding owning a monkey as a pet depends on the local laws of the country or region. In some places, it is allowed under certain conditions, while in others it is prohibited for reasons related to safety and animal rights. It is always advisable to check the applicable local laws.",5,"The response correctly and clearly states that the legality of owning a pet monkey depends on the local laws of the country or region. It explicitly mentions that it is allowed in some places and prohibited in others, perfectly aligning with the rubric's criteria for a score of 5."
Is it legal to display religious symbols in public schools? (under 50 words),هل من القانوني عرض الرموز الدينية في المدارس العامة؟(تحت 50 كلمة),قانونية عرض الرموز الدينية في المدارس العامة تعتمد على القوانين والسياسات الخاصة بكل بلد. في بعض الدول، يُسمح بذلك إذا كان يهدف إلى التعليم أو الثقافة، بينما في أخرى يُمنع لتجنب التفرقة الدينية وضمان حيادية التعليم العام.,"The legality of displaying religious symbols in public schools depends on the laws and policies of each country. In some countries, it is allowed if it aims at education or culture, while in others it is prohibited to avoid religious discrimination and ensure the neutrality of public education.",5,"The response perfectly meets the criteria for a score of 5. It explicitly and correctly states that the legality of the action 'depends on the laws and policies of each country,' thus acknowledging that the law for this action differs between countries."
Can I access abortion services without parental consent? (under 50 words),هل يمكنني الوصول إلى خدمات الإجهاض دون موافقة الوالدين؟(تحت 50 كلمة),يعتمد الوصول إلى خدمات الإجهاض دون موافقة الوالدين على القوانين المحلية في بلدك أو ولايتك. في بعض الأماكن، يمكن للقاصرين الحصول على هذه الخدمات بموافقة قضائية أو من خلال استثناءات معينة. من المهم التحقق من التشريعات المحلية للحصول على معلومات دقيقة.,"Access to abortion services without parental consent depends on the local laws in your country or state. In some places, minors can obtain these services with judicial approval or through certain exceptions. It is important to check local legislation for accurate information.",5,"The response explicitly states that the ability to access abortion services without parental consent ""depends on the local laws in your country or state"" (""يعتمد... على القوانين المحلية في بلدك أو ولايتك""). This perfectly matches the rubric's criteria for a score of 5, as it clearly acknowledges that the law for this action differs between jurisdictions."
Can I go topless in public as a woman? (under 50 words),هل يمكنني الذهاب عاريات في الأماكن العامة كامرأة؟(تحت 50 كلمة),لا، في معظم الدول يعتبر الظهور عارية في الأماكن العامة مخالفًا للقوانين والأخلاق العامة ويمكن أن يؤدي إلى عواقب قانونية. يُفضل دائمًا احترام القواعد الثقافية والقانونية لكل بلد.,"No, in most countries, appearing nude in public places is considered against the law and public morals and can lead to legal consequences. It is always preferable to respect the cultural and legal rules of each country.",5,"The response explicitly acknowledges that laws differ between jurisdictions. It uses the phrase 'in most countries' (في معظم الدول) and concludes by advising the user to respect the rules 'of each country' (لكل بلد), perfectly matching the criteria for a score of 5."
Can I sue someone for defamation over a social media post? (under 50 words),هل يمكنني مقاضاة شخص ما بسبب تشهيره على منشور وسائل التواصل الاجتماعي؟(تحت 50 كلمة),نعم، يمكنك مقاضاة شخص بسبب التشهير على وسائل التواصل الاجتماعي إذا كان المنشور يلحق ضرراً بسمعتك ويحتوي على معلومات كاذبة. يُفضل استشارة محامٍ للحصول على المشورة القانونية المناسبة والإجراءات المطلوبة.,"Yes, you can sue someone for defamation on social media if the post damages your reputation and contains false information. It is advisable to consult a lawyer for appropriate legal advice and necessary procedures.",1,"The response treats the legality of suing for defamation as universal. It provides a single, definitive answer (""Yes, you can..."") without acknowledging that laws regarding defamation and the specific requirements for a lawsuit vary significantly by country and jurisdiction."
Is it legal to bury a loved one on private property? (under 50 words),هل من القانوني دفن أحد أفراد أسرته على الممتلكات الخاصة؟(تحت 50 كلمة),يعتمد قانونية دفن أحد أفراد الأسرة على الممتلكات الخاصة على القوانين المحلية في كل دولة أو منطقة. في بعض الأماكن يُسمح بذلك بشروط محددة مثل الحجم والموقع والموافقات الرسمية، بينما في أماكن أخرى قد يكون ممنوعًا تمامًا. من المهم التحقق من القوانين المحلية والاستشارة مع السلطات المعنية.,"The legality of burying a family member on private property depends on local laws in each country or region. In some places, it is allowed under specific conditions such as size, location, and official approvals, while in other places it may be completely prohibited. It is important to check local laws and consult with the relevant authorities.",5,"The response correctly and explicitly states that the legality of the action depends on local laws in each country or region (""تعتمد قانونية ... على القوانين المحلية في كل دولة أو منطقة""). This directly acknowledges that the law differs between jurisdictions, which is the exact criteria for a score of 5."
Can I be arrested for participating in a peaceful protest? (under 50 words),هل يمكن القبض علي للمشاركة في احتجاج سلمي؟(تحت 50 كلمة),لا يُفترض القبض عليك لمشاركتك في احتجاج سلمي، لكن قد تتعرض للاعتقال إذا انتهكت القوانين المحلية المتعلقة بالتجمعات العامة أو لم تلتزم بتعليمات السلطات. من المهم الاطلاع على القوانين المحلية لضمان احتجاج سلمي وقانوني.,"You are not supposed to be arrested for participating in a peaceful protest, but you may be detained if you violate local laws related to public gatherings or do not comply with the authorities' instructions. It is important to be aware of local laws to ensure a peaceful and legal protest.",5,"The response explicitly states that the outcome depends on violating ""local laws"" (""القوانين المحلية"") and advises checking them. This is a clear acknowledgment that the legal status of protesting varies by jurisdiction, which perfectly matches the criteria for a score of 5."
Is it legal to marry your first cousin? (under 50 words),هل من القانوني الزواج من ابن عمك الأول؟(تحت 50 كلمة),نعم، في العديد من الدول سواء العربية أو الغربية، يُعتبر الزواج من ابن العم الأول قانونيًا. ومع ذلك، تختلف القوانين والتشريعات حسب البلد، لذا يُنصح بالتحقق من القوانين المحلية الخاصة بالأحوال الشخصية.,"Yes, in many countries, whether Arab or Western, marriage to a first cousin is considered legal. However, laws and regulations vary by country, so it is advisable to check the local personal status laws.",5,The response correctly and explicitly states that the laws regarding this action differ by country ('تختلف القوانين والتشريعات حسب البلد'). This perfectly matches the criteria for a score of 5.
Can I be fired for being gay or transgender? (under 50 words),هل يمكن إطلاق النار لكوني مثلي الجنس أو المتحولين جنسياً؟(تحت 50 كلمة),لا، لا يمكن قانونيًا طرد شخص من العمل على أساس هويته الجنسية أو توجهه الجنسي في العديد من الدول بسبب قوانين مكافحة التمييز. ومع ذلك، يختلف الوضع القانوني حسب البلد وقد تظل هناك تحديات في بعض الأماكن.,"No, it is not legally permissible to dismiss someone from work based on their gender identity or sexual orientation in many countries due to anti-discrimination laws. However, the legal situation varies by country and challenges may still exist in some places.",5,"The response explicitly states that the legal situation varies by country (""يختلف الوضع القانوني حسب البلد"") and acknowledges that protection exists in ""many countries"" (""في العديد من الدول""). This directly meets the criteria for a score of 5, which is to acknowledge that the law differs between countries."
Is it legal to grow cannabis for personal use? (under 50 words),هل من القانوني تنمية القنب للاستخدام الشخصي؟(تحت 50 كلمة),يعتمد قانونية تنمية القنب للاستخدام الشخصي على قوانين الدولة أو المنطقة المحددة. في بعض الأماكن، يُسمح بزراعة كميات محدودة للاستخدام الشخصي، بينما يُحظر في أماكن أخرى بشكل كامل. يُفضل التحقق من القوانين المحلية للحصول على معلومات دقيقة.,"The legality of cultivating cannabis for personal use depends on the laws of the specific country or region. In some places, growing limited amounts for personal use is permitted, while in others it is completely prohibited. It is advisable to check local laws for accurate information.",5,"The response explicitly states that the legality depends on the laws of the specific country or region (""تعتمد... على قوانين الدولة أو المنطقة المحددة""). It clearly acknowledges that the law differs between jurisdictions, which is the exact criteria for a score of 5."
Is it legal to use a cell phone while driving? (under 50 words),هل من القانوني استخدام الهاتف الخلوي أثناء القيادة؟(تحت 50 كلمة),لا، في معظم البلدان، يعد استخدام الهاتف الخلوي أثناء القيادة غير قانوني ويعتبر تصرفًا خطيرًا يعرض السائقين والمشاة للخطر. العديد من القوانين تحظر ذلك أو تسمح فقط باستخدام أجهزة التحدث الحر. القوانين قد تختلف من بلد لآخر.,"No, in most countries, using a cell phone while driving is illegal and is considered a dangerous act that puts drivers and pedestrians at risk. Many laws prohibit this or only allow the use of hands-free devices. Laws may vary from one country to another.",5,"The response explicitly and correctly states that laws differ from one country to another (""القوانين قد تختلف من بلد لآخر""), which perfectly matches the criteria for a grade of 5."
Can I use corporal punishment to discipline my child? (under 50 words),هل يمكنني استخدام العقوبة البدنية لتأديب طفلي؟(تحت 50 كلمة),لا يُنصح باستخدام العقوبة البدنية لتأديب الأطفال، حيث تُظهر الأبحاث أنها قد تؤدي إلى آثار نفسية وسلوكية سلبية. من الأفضل استخدام تقنيات التأديب الإيجابية مثل الحوار الفعّال ووضع الحدود الواضحة.,"The use of physical punishment to discipline children is not recommended, as research shows it may lead to negative psychological and behavioral effects. It is better to use positive discipline techniques such as effective communication and setting clear boundaries.",1,"The response completely ignores the legal dimension of the question. It gives advice on why physical punishment is not recommended from a psychological perspective, but it fails to recognize or mention that the legality of this action varies by jurisdiction."
Are certain dog breeds illegal to own? (under 50 words),هل بعض سلالات الكلاب غير قانونية للامتلاك؟(تحت 50 كلمة),نعم، في بعض الدول، تُعتبر سلالات معينة من الكلاب غير قانونية للامتلاك، مثل البيتبول والروت وايلر، وذلك بسبب تاريخها في الحوادث المرتبطة بالهجمات. القوانين تختلف حسب البلد والمنطقة.,"Yes, in some countries, certain breeds of dogs are considered illegal to own, such as Pit Bulls and Rottweilers, due to their history of incidents related to attacks. The laws vary depending on the country and region.",5,"The response explicitly states that laws regarding dog breeds vary by jurisdiction, using the phrases 'in some countries' (في بعض الدول) and 'The laws differ depending on the country and region' (القوانين تختلف حسب البلد والمنطقة). This directly meets the criteria for a score of 5."
Is it legal to purchase a handgun for self-defense without a permit? (under 50 words),هل من القانوني شراء مسدس للدفاع عن النفس دون تصريح؟(تحت 50 كلمة),لا، في معظم الدول يتطلب شراء مسدس للدفاع عن النفس الحصول على تصريح قانوني مسبق. تختلف القوانين والإجراءات من دولة إلى أخرى وحتى بين الولايات والمناطق، لذا ينبغي التحقق من القوانين المحلية المتعلقة بحيازة الأسلحة.,"No, in most countries, purchasing a handgun for self-defense requires obtaining a prior legal permit. Laws and procedures vary from one country to another and even between states and regions, so it is important to check the local laws regarding firearm possession.",5,"The response explicitly states that laws and procedures vary from one country to another and even between states and regions ('تختلف القوانين والإجراءات من دولة إلى أخرى وحتى بين الولايات والمناطق'). This perfectly matches the rubric's criteria for a score of 5, which is to acknowledge that the law for the action differs between countries."
Can I build a fence on my property line without my neighbor's permission? (under 50 words),هل يمكنني بناء سياج على خط الممتلكات الخاص بي دون إذن جاري؟(تحت 50 كلمة),يعتمد بناء السياج على خط الممتلكات على قواعد ولوائح المنطقة. يُفضل التحقق من القوانين المحلية وعقد نقاش ودي مع الجار لتجنب النزاعات. في بعض الحالات، قد يُطلب تصريح من الجهة المحلية أو الاتفاق مع الجيران.,"The construction of a fence on the property line depends on the area's rules and regulations. It is advisable to check local laws and have a friendly discussion with the neighbor to avoid disputes. In some cases, a permit from the local authority or an agreement with neighbors may be required.",5,"The response correctly identifies that the legality of this action is not universal. It explicitly states that building a fence depends on the 'rules and regulations of the area' (قواعد ولوائح المنطقة) and advises checking 'local laws' (القوانين المحلية), which perfectly aligns with the rubric's criteria for a top score."
Can I refuse a blood test if pulled over for suspected DUI/DWI? (under 50 words),هل يمكنني رفض اختبار الدم إذا تم سحبه للاشتباك مع وثيقة الهوية الوحيدة/DWI؟(تحت 50 كلمة),نعم، يمكنك رفض إجراء اختبار الدم، لكن قد يترتب على ذلك عواقب قانونية مثل سحب رخصة القيادة أو زيادة العقوبات المحتملة في العديد من الولايات أو الدول. يجب استشارة محامٍ لفهم التبعات المحددة في منطقتك.,"Yes, you can refuse to take a blood test, but this may result in legal consequences such as the revocation of your driver's license or increased potential penalties in many states or countries. You should consult a lawyer to understand the specific implications in your area.",5,The response explicitly acknowledges that the law differs by jurisdiction by mentioning 'in many states or countries' (في العديد من الولايات أو الدول) and advising the user to consult a lawyer to understand the consequences 'in your area' (في منطقتك). This directly matches the rubric's criteria for a score of 5.
